query,reply,label
二手房家电家具是一起还是？,好，这边方便留个电话吗,0
二手房家电家具是一起还是？,可以过来实地看一下的,0
二手房电器家具是一起还是？,好，这边方便留个电话吗,0
二手房电器家具是一起还是？,你可以过来看看,0
二手房电器家具是一起还是？,一起的,1
二手房电器家具是一起还是？,对,0
二手房电器家具是一起还是？,现在吗？,0
二手房的话税费怎么收的？,这套是晨光家园正规三居室，楼层在11层，业主诚意出售，可以随时签约,0
二手房的话税费怎么收的？,您可以加我微信，方便留下您的电话吗？,0
二手房的话税费怎么收的？,嗯，可以看,0
二手房的话税费怎么收的？,您来之前提前一天说一声，我跟业主约好,0
二手房的话税费怎么收的？,嗯,0
二手房，如何收税？,这套是晨光家园常规的三居室，楼层在11楼，业主诚意出售，可随时签约,0
二手房，如何收税？,你能给我加个微信吗，方便你留下你的电话号码？,0
二手房，如何收税？,好吧，你可以看到,0
二手房，如何收税？,你来之前请提前一天通知我。我和房主有个约会,0
二手房，如何收税？,嗯,0
二是装修,也不是,0
二是装修,这幢楼在福和路花园后面,0
二是装修,这就是价格,0
二是装修,不同地区,0
二是装修,你说两套房子，但是装修不一样,0
二期是吗,好的，您几点钟有时间,0
二期是吗,好 啊。你什么时候有空,0
二期是吗,二期的,1
二期是吗,是的,1
二期有高税吗,总房款的7.8,0
二期有高税吗,也就是总房款乘以0.78,0
二期有高税吗,这两套房子不免税,0
二期的是吧？,不大一样,0
二期的是吧？,55号楼,0
二期的是吧？,26号楼的16楼顶,0
二楼不是临街的吗？业主底价可以是多少？,是的，我们有。他家刚毕业。,0
二楼不是临街的吗？业主底价可以是多少？,它也在8号楼的三楼和二楼,0
二楼不是临街的吗？业主底价可以是多少？,两个社区的设计理念是一样的，没有大的区别,0
二楼卧室光线不好吗？我在工作,二楼有一间卧室，没有灯。主卧室还可以,1
二楼卧室光线不好吗？我在工作,嗷嗷，好,0
二楼卧室光线不好吗？我在工作,这是装修，也是我上次卖的,0
二楼卧室光线不好吗？我在工作,这个房子装修的空间很大，除了楼上的横梁，它不能动，其他地方都可以敲,0
二楼卧室光线不好吗？我在工作,刚才房子在七楼。二楼睡觉区的照明还可以。我教你怎么改。房子朝东,0
二楼在北还是在南,好的,0
二楼在北还是在南,这是在北区,1
二楼在北还是在南,3期,0
二楼在北还是在南,加微信，你有多少微信,0
二楼在北还是在南,？,0
二楼左右的单价如何？,首套90平以内是1%，90平以上是1.5%,0
二楼左右的单价如何？,你在哪个套房,0
二楼左右的单价如何？,你给我加了微信吗,0
二楼左右的单价如何？,佣金是1.2,0
二楼左右的单价如何？,看看装修，如果也是这种南北厅卧室的房子，旧式装修单价在8200左右，而装修较好的单价约为8500套,1
二楼的底价多少,怎么不说话了,0
二楼的底价多少,也就是41万左右吧,1
二楼的底价多少,5000肯定能讲，1万就得再议，家里的大部分家具家电都赠送,1
二楼的底价是多少,我相信我们可以谈5000英镑。我们还要再讨论一万个。我们的大部分家具和电器都是免费赠送的,1
二楼的底价是多少,约41万,1
二楼的底价是多少,猫咬到你的舌头了？,0
二楼的装修风格是什么,万台康市有一部精装电梯，非常划算,0
二楼的装修风格是什么,这房子很容易看，而且有钥匙,0
二楼的装修风格是什么,你想看看房子吗？,0
二楼的装修风格是什么,现代简约,1
二楼的装修风格是什么,我去看房，前后没有遮挡采光。房子在9楼,0
二楼的，采光怎么样,是社区路,0
二楼的，采光怎么样,445万出头一点,0
二楼的，采光怎么样,在2楼,0
二楼的，采光怎么样,采光很好,1
二楼的，采光怎么样,是的,0
二楼装修的什么风格,万泰康居城这边有个精装电梯性价比很高,0
二楼装修的什么风格,现代简约风,1
二楼装修的什么风格,有没有兴趣去看看房子？,0
二楼装修的什么风格,这个房子看房方便有钥匙,0
二楼装修的什么风格,房子我去看过，前后没遮挡采光可以，房子在9楼,0
二楼，避难所怎么样？,在六楼,0
二楼，避难所怎么样？,方便,0
二楼，避难所怎么样？,380万按揭贷款,0
二楼，避难所怎么样？,没关系。我看过很多有抵押贷款的账单。我不需要业主还钱。我公司的风险控制操作成本较低,0
二楼，避难所怎么样？,可以在客厅的窗户上换,0
五一劳动节,好的,0
五一劳动节,后天你会来吗？我会提前和房主预约的,1
五一可以去看？,您好，可以的,1
五一可以去看？,提前预约业主时间就可以了,1
五一可以去看？,请问您贵姓呢？,0
五一可以看房吗,可以，您那几个时间点有空看房？我预约一下业主看房时间,1
五一可以看房吗,去年挂牌的，但是租客只能节假日看房的,0
五一可以看房吗,您好,0
五一可以看房吗,好的,0
五一可以看房吗,提前约就可以了，目前是出租的,1
五一可以看房吗,可以的,1
五一方便看房吗？,你好,0
五一方便看房吗？,你想看栾城那个吗？,0
五一方便看房吗？,好的,0
五一期间可随时看房,可以看房,1
五一期间可随时看房,是的,0
五一期间可随时看房,好的,0
五一看看吧,您后天过来是嘛？我好提前跟业主约下时间,1
五一看看吧,好的,0
五一能看吗,好的,0
五一能看吗,我约一下,1
五一能看吗,您几号方便,1
五一能看房吗,您好,0
五一能看房吗,能的,1
五一能看房吗,您想几号看，提前点约，有的房主需要提前预约,1
五一这天看房子方便吗？,你好,0
五一这天看房子方便吗？,你想去栾城吗？,0
五一这天看房子方便吗？,好的,0
五一那天你带我去看房子方便吗,我可以先在网上告诉你公寓类型,0
五一那天你带我去看房子方便吗,好的,0
五一那天你带我去看房子方便吗,是的，业主看房子很方便,1
五一那天我能去看吗？,提前和业主预约,1
五一那天我能去看吗？,你好，是的,1
五一那天我能去看吗？,请问你叫什么名字？,0
五一那天我能看看房子吗,能的,1
五一那天我能看看房子吗,您好,0
五一那天我能看看房子吗,好的,0
五一那天我能看看房子吗,是的，你什么时候有空看房子？我会预约房主看房,1
五一那天我能看看房子吗,可以的,1
五一那天我能看看房子吗,它是去年挂牌的，但房客只能在节假日看到房子,0
五一那天我能看看房子吗,提前预约可以。目前是出租的,1
五一那天我能看看房子吗,您想看什么日期并提前预约？一些房主需要提前预约,1
五中是那个建筑大学附中?,这个学校在大兴的排名也不错,0
五中是那个建筑大学附中?,嗯嗯，是的,1
五中是那个建筑大学附中?,也是五中，或者一中,0
五号南街坊吗,？？,0
五号南街坊吗,房子价位还可以沟通,0
五号南街坊吗,是的,1
五号南街坊吗,中弘中弘广场考虑嘛？  住宅楼一居,0
五号南街坊吗,但那套也不能贷款， 业主可以办理更名。 ,0
五户人家西侧是不是南北通透,我会推荐一切适合你的,0
五户人家西侧是不是南北通透,添加微信很方便,0
五户人家西侧是不是南北通透,微信发我,0
五户人家西侧是不是南北通透,我想把它推荐给你,0
五户人家西侧是不是南北通透,一个得分9.99的好房子,0
五户的西边南北通透吗,我把合适的都推荐给你,0
五户的西边南北通透吗,方便加个微信嘛,0
五户的西边南北通透吗,微信发我,0
五户的西边南北通透吗,给你推荐一下,0
五户的西边南北通透吗,有套贝壳评分9.99分的好房子,0
五栋楼的S型怎么样,暂时不会,1
五栋楼的S型怎么样,这不是,0
五栋楼的S型怎么样,我会加上你的微信号码。如果我能第一时间告诉你，我对楼下的连锁家族很熟悉,0
五栋楼的S型怎么样,电话,0
五桥吗,你想投资还是自己生活,0
五桥吗,日前，核心区尚未开放，金茂岳江畔,0
五桥吗,只有几百栋房子能住一万人,0
五桥吗,您这边是投资还是自己住,0
五桥吗,前几天核心区不是开盘了 金茂悦 江畔,0
五桥吗,万人摇号 房子只有几百套,0
五楼不把边对吧？,不把边。,1
五楼不把边对吧？,把边卫生间就有窗户啦,0
五楼不把边对吧？,阳光特别好。,0
五楼可以。你能表演吗,我可以带你看看房子。你有时间吗,0
五楼可以。你能表演吗,你可以看到房子,0
五楼可以。你能表演吗,能分期呀,1
五点什么时候满,要看每套房子的房产证办理时间,1
五点什么时候满,不一定。每家每户都不一样。最快的将是五年后,0
五点什么时候满,目前同一小区三房性价比最高,0
五点什么时候满,如果您方便的话，我可以通过电话或微信与您交谈,0
五点什么时候满,你这么认为吗,0
五环外的房子是不是有最高贷款额？,这也是我最擅长的，和业主议价,0
五环外的房子是不是有最高贷款额？,没事，这个绝对可以谈,0
五环外的房子是不是有最高贷款额？,对，最高贷款243万,1
五环外的房子是不是有最高贷款额？,您只要看好了，价格我去和业主谈,0
五环外的房子贷款额最高吗？,没关系。这绝对是个值得讨论的话题,0
五环外的房子贷款额最高吗？,只要你有好的视野，我会和业主谈价钱的,0
五环外的房子贷款额最高吗？,这就是我擅长的，和老板讨价还价,0
五环外的房子贷款额最高吗？,是的，最高贷款是243万,1
五百万行吗,但我猜店主卖不出去,0
五百万行吗,满五唯一,0
五百万行吗,等你看完房间再谈吧,1
五金2500一下，性价比高一点当然最好。主要是配套幼儿园，有小孩子,对的对的，业主半个月租金客户半个月租金,0
五金2500一下，性价比高一点当然最好。主要是配套幼儿园，有小孩子,业主半个月，客户半个月,0
五金2500一下，性价比高一点当然最好。主要是配套幼儿园，有小孩子,好的,0
五金2500一下，性价比高一点当然最好。主要是配套幼儿园，有小孩子,那我这边方便加你微信吗？我到时候找到了直接在微信上和你联系,0
五金2500一下，性价比高一点当然最好。主要是配套幼儿园，有小孩子,好的好的,1
交房后有房产证吗,我得等一等。我帮你看看。我明白了,0
交房后有房产证吗,你想拿到证书吗,0
